JDTDB, Calendar Date (TDB), X, Y, Z, VX, VY, VZ, LT, RG, RR,
2458320.791666667, A.D. 2018-Jul-21 07:00:00.0000, -4.807571179192398E-01,  8.213365288761422E-01,  3.560166647936999E-01, -1.505429046810696E-02, -7.510830016243673E-03, -3.213424736909507E-03,  5.868531902255839E-03,  1.016104800553148E+00, -7.429796032174089E-05,
2458320.833333333, A.D. 2018-Jul-21 08:00:00.0000, -4.813836448635814E-01,  8.210224363855805E-01,  3.558826840760180E-01, -1.501708345372998E-02, -7.564228778181846E-03, -3.217652795246063E-03,  5.868507954775532E-03,  1.016100654175467E+00, -1.245251494924087E-04,
2458320.875000000, A.D. 2018-Jul-21 09:00:00.0000, -4.820083982642223E-01,  8.207063112413872E-01,  3.557485268341087E-01, -1.496958424363712E-02, -7.607946861207259E-03, -3.221897132510726E-03,  5.868472202967940E-03,  1.016094463941874E+00, -1.718441004484674E-04,
2458320.916666667, A.D. 2018-Jul-21 10:00:00.0000, -4.826310068051103E-01,  8.203886081192149E-01,  3.556141924935118E-01, -1.491465645418191E-02, -7.639646626757003E-03, -3.226152586876142E-03,  5.868425739508958E-03,  1.016086419043336E+00, -2.130419667062400E-04,
2458320.958333333, A.D. 2018-Jul-21 11:00:00.0000, -4.832512298332766E-01,  8.200698624098078E-01,  3.554796807144857E-01, -1.485567223726387E-02, -7.657813664440381E-03, -3.230413118463297E-03,  5.868370384262353E-03,  1.016076834579496E+00, -2.453225336350890E-04,
2458321.000000000, A.D. 2018-Jul-21 12:00:00.0000, -4.838689738287820E-01,  8.197506535451554E-01,  3.553449914201330E-01, -1.479628122126445E-02, -7.661860559228992E-03, -3.234672223154901E-03,  5.868308560381208E-03,  1.016066130106305E+00, -2.664967910505022E-04,
2458321.041666667, A.D. 2018-Jul-21 13:00:00.0000, -4.844842987931384E-01,  8.194315653069453E-01,  3.552101248065179E-01, -1.474016043931189E-02, -7.652167141057149E-03, -3.238923378223926E-03,  5.868243129284946E-03,  1.016054801063177E+00, -2.751321887103019E-04,
2458321.083333333, A.D. 2018-Jul-21 14:00:00.0000, -4.850974141184765E-01,  8.191131458369756E-01,  3.550750813340823E-01, -1.469076237978131E-02, -7.630054458921921E-03, -3.243160489242931E-03,  5.868177195743557E-03,  1.016043385024372E+00, -2.706503948991183E-04,
2458321.125000000, A.D. 2018-Jul-21 15:00:00.0000, -4.857086642204985E-01,  8.187958700896094E-01,  3.549398617009468E-01, -1.465107842257383E-02, -7.597694262787095E-03, -3.247378307651792E-03,  5.868113896341301E-03,  1.016032425072620E+00, -2.533668765006908E-04,
2458321.166666667, A.D. 2018-Jul-21 16:00:00.0000, -4.863185049196502E-01,  8.184801072990203E-01,  3.548044667999271E-01, -1.462343387047041E-02, -7.557960195564968E-03, -3.251572790371556E-03,  5.868056185730340E-03,  1.016022432790084E+00, -2.244695765937341E-04,
2458321.208333333, A.D. 2018-Jul-21 17:00:00.0000, -4.869274721888655E-01,  8.181660956903721E-01,  3.546688976622103E-01, -1.460932862000580E-02, -7.514230891490120E-03, -3.255741376822738E-03,  5.868006635242190E-03,  1.016013853389014E+00, -1.859381147721598E-04,
2458321.250000000, A.D. 2018-Jul-21 18:00:00.0000, -4.875361454092868E-01,  8.178539261677181E-01,  3.545331553915517E-01, -1.460933438906249E-02, -7.470158472559902E-03, -3.259883164365574E-03,  5.867967257588844E-03,  1.016007035359690E+00, -1.404089935844953E-04,
2458321.291666667, A.D. 2018-Jul-21 19:00:00.0000, -4.881451076516727E-01,  8.175435360963225E-01,  3.543972410934976E-01, -1.462305554313543E-02, -7.429418305623030E-03, -3.263998970139733E-03,  5.867939369611974E-03,  1.016002206706179E+00, -9.099598382451367E-05,
2458321.333333333, A.D. 2018-Jul-21 20:00:00.0000, -4.887549057050066E-01,  8.172347136054410E-01,  3.542611558044879E-01, -1.464915620445167E-02, -7.395457166737007E-03, -3.268091275064677E-03,  5.867923502447357E-03,  1.015999459391790E+00, -4.107792801277157E-05,
2458321.375000000, A.D. 2018-Jul-21 21:00:00.0000, -4.893660125911397E-01,  8.169271121167292E-01,  3.541249004256921E-01, -1.468545178642637E-02, -7.371257068537230E-03, -3.272164053836283E-03,  5.867919365239333E-03,  1.015998743056426E+00,  5.931566798321584E-06,
2458321.416666667, A.D. 2018-Jul-21 22:00:00.0000, -4.899787951339601E-01,  8.166202741028014E-01,  3.539884756661169E-01, -1.472905868152793E-02, -7.359130933129231E-03, -3.276222502566957E-03,  5.867925864887172E-03,  1.015999868435564E+00,  4.681683365627471E-05,
2458321.458333333, A.D. 2018-Jul-21 23:00:00.0000, -4.905934888052437E-01,  8.163136624480001E-01,  3.538518819988791E-01, -1.477659184597031E-02, -7.360564110970185E-03, -3.280272682730085E-03,  5.867941180482004E-03,  1.016002520248605E+00,  7.877936856217110E-05,
