            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2458317.583333333, A.D. 2018-Jul-18 02:00:00.0000,  4.432173739554069E-01, -1.212973246930694E+00,  4.896036406260103E-01,  1.120434054568626E-02,  3.244230840005030E-03,  3.527612755729816E-03,  7.976610715227929E-03,  1.381107332273549E+00,  1.996894203111349E-03,
2458317.625000000, A.D. 2018-Jul-18 03:00:00.0000,  4.436841782466896E-01, -1.212837952382845E+00,  4.897505767464305E-01,  1.120226513421928E-02,  3.249907180324777E-03,  3.525320978826739E-03,  7.977091007840982E-03,  1.381190492361613E+00,  1.994790022369748E-03,
2458317.666666667, A.D. 2018-Jul-18 04:00:00.0000,  4.441508960247941E-01, -1.212702421355364E+00,  4.898974173704462E-01,  1.120018791337525E-02,  3.255581862477309E-03,  3.523028928375036E-03,  7.977570794088982E-03,  1.381273564775285E+00,  1.992685832371617E-03,
2458317.708333333, A.D. 2018-Jul-18 05:00:00.0000,  4.446175272143496E-01, -1.212566653917329E+00,  4.900441624866644E-01,  1.119810888386132E-02,  3.261254886912019E-03,  3.520736604533516E-03,  7.978050073969714E-03,  1.381356549514182E+00,  1.990581633175625E-03,
2458317.750000000, A.D. 2018-Jul-18 06:00:00.0000,  4.450840717400070E-01, -1.212430650137805E+00,  4.901908120836965E-01,  1.119602804638362E-02,  3.266926254077832E-03,  3.518444007460700E-03,  7.978528847480971E-03,  1.381439446577923E+00,  1.988477424840291E-03,
2458317.791666667, A.D. 2018-Jul-18 07:00:00.0000,  4.455505295264466E-01, -1.212294410085835E+00,  4.903373661501600E-01,  1.119394540164717E-02,  3.272595964423304E-03,  3.516151137314781E-03,  7.979007114620554E-03,  1.381522255966126E+00,  1.986373207423958E-03,
2458317.833333333, A.D. 2018-Jul-18 08:00:00.0000,  4.460169004983857E-01, -1.212157933830441E+00,  4.904838246746818E-01,  1.119186095035588E-02,  3.278264018396710E-03,  3.513857994253594E-03,  7.979484875386291E-03,  1.381604977678416E+00,  1.984268980984760E-03,
2458317.875000000, A.D. 2018-Jul-18 09:00:00.0000,  4.464831845805634E-01, -1.212021221440633E+00,  4.906301876458933E-01,  1.118977469321260E-02,  3.283930416445858E-03,  3.511564578434674E-03,  7.979962129776018E-03,  1.381687611714417E+00,  1.982164745580676E-03,
2458317.916666667, A.D. 2018-Jul-18 10:00:00.0000,  4.469493816977477E-01, -1.211884272985398E+00,  4.907764550524318E-01,  1.118768663091911E-02,  3.289595159018186E-03,  3.509270890015241E-03,  7.980438877787578E-03,  1.381770158073757E+00,  1.980060501269521E-03,
2458317.958333333, A.D. 2018-Jul-18 11:00:00.0000,  4.474154917747440E-01, -1.211747088533702E+00,  4.909226268829437E-01,  1.118559676417607E-02,  3.295258246560849E-03,  3.506976929152147E-03,  7.980915119418844E-03,  1.381852616756067E+00,  1.977956248108899E-03,
2458318.000000000, A.D. 2018-Jul-18 12:00:00.0000,  4.478815147363786E-01, -1.211609668154497E+00,  4.910687031260798E-01,  1.118350509368310E-02,  3.300919679520537E-03,  3.504682696001957E-03,  7.981390854667685E-03,  1.381934987760978E+00,  1.975851986156262E-03,
2458318.041666667, A.D. 2018-Jul-18 13:00:00.0000,  4.483474505075076E-01, -1.211472011916716E+00,  4.912146837704973E-01,  1.118141162013871E-02,  3.306579458343566E-03,  3.502388190720913E-03,  7.981866083531994E-03,  1.382017271088125E+00,  1.973747715468896E-03,
2458318.083333333, A.D. 2018-Jul-18 14:00:00.0000,  4.488132990130233E-01, -1.211334119889270E+00,  4.913605688048623E-01,  1.117931634424034E-02,  3.312237583475971E-03,  3.500093413464894E-03,  7.982340806009684E-03,  1.382099466737146E+00,  1.971643436103869E-03,
2458318.125000000, A.D. 2018-Jul-18 15:00:00.0000,  4.492790601778396E-01, -1.211195992141054E+00,  4.915063582178447E-01,  1.117721926668436E-02,  3.317894055363322E-03,  3.497798364389496E-03,  7.982815022098662E-03,  1.382181574707681E+00,  1.969539148118114E-03,
2458318.166666667, A.D. 2018-Jul-18 16:00:00.0000,  4.497447339268995E-01, -1.211057628740946E+00,  4.916520519981213E-01,  1.117512038816606E-02,  3.323548874450811E-03,  3.495503043649988E-03,  7.983288731796866E-03,  1.382263594999370E+00,  1.967434851568388E-03,
2458318.208333333, A.D. 2018-Jul-18 17:00:00.0000,  4.502103201851823E-01, -1.210919029757799E+00,  4.917976501343775E-01,  1.117301970937965E-02,  3.329202041183351E-03,  3.493207451401280E-03,  7.983761935102241E-03,  1.382345527611859E+00,  1.965330546511238E-03,
2458318.250000000, A.D. 2018-Jul-18 18:00:00.0000,  4.506758188776887E-01, -1.210780195260456E+00,  4.919431526153031E-01,  1.117091723101826E-02,  3.334853556005389E-03,  3.490911587798001E-03,  7.984234632012747E-03,  1.382427372544796E+00,  1.963226233003066E-03,
2458318.291666667, A.D. 2018-Jul-18 19:00:00.0000,  4.511412299294485E-01, -1.210641125317737E+00,  4.920885594295939E-01,  1.116881295377396E-02,  3.340503419360994E-03,  3.488615452994453E-03,  7.984706822526355E-03,  1.382509129797827E+00,  1.961121911100109E-03,
2458318.333333333, A.D. 2018-Jul-18 20:00:00.0000,  4.516065532655275E-01, -1.210501819998441E+00,  4.922338705659546E-01,  1.116670687833774E-02,  3.346151631693953E-03,  3.486319047144583E-03,  7.985178506641058E-03,  1.382590799370605E+00,  1.959017580858391E-03,
2458318.375000000, A.D. 2018-Jul-18 21:00:00.0000,  4.520717888110130E-01, -1.210362279371353E+00,  4.923790860130939E-01,  1.116459900539951E-02,  3.351798193447587E-03,  3.484022370402054E-03,  7.985649684354846E-03,  1.382672381262783E+00,  1.956913242333797E-03,
2458318.416666667, A.D. 2018-Jul-18 22:00:00.0000,  4.525369364910208E-01, -1.210222503505239E+00,  4.925242057597275E-01,  1.116248933564814E-02,  3.357443105064843E-03,  3.481725422920208E-03,  7.986120355665738E-03,  1.382753875474018E+00,  1.954808895582039E-03,
2458318.458333333, A.D. 2018-Jul-18 23:00:00.0000,  4.530019962307033E-01, -1.210082492468843E+00,  4.926692297945790E-01,  1.116037786977137E-02,  3.363086366988379E-03,  3.479428204852028E-03,  7.986590520571765E-03,  1.382835282003968E+00,  1.952704540658621E-03,
2458318.500000000, A.D. 2018-Jul-19 00:00:00.0000,  4.534669679552336E-01, -1.209942246330896E+00,  4.928141581063764E-01,  1.115826460845594E-02,  3.368727979660390E-03,  3.477130716350218E-03,  7.987060179070960E-03,  1.382916600852294E+00,  1.950600177618914E-03,
2458318.541666667, A.D. 2018-Jul-19 01:00:00.0000,  4.539318515898133E-01, -1.209801765160106E+00,  4.929589906838540E-01,  1.115614955238748E-02,  3.374367943522693E-03,  3.474832957567162E-03,  7.987529331161380E-03,  1.382997832018658E+00,  1.948495806518105E-03,
2458318.583333333, A.D. 2018-Jul-19 02:00:00.0000,  4.543966470596806E-01, -1.209661049025163E+00,  4.931037275157549E-01,  1.115403270225056E-02,  3.380006259016822E-03,  3.472534928654888E-03,  7.987997976841089E-03,  1.383078975502726E+00,  1.946391427411192E-03,
2458318.625000000, A.D. 2018-Jul-19 03:00:00.0000,  4.548613542900944E-01, -1.209520097994742E+00,  4.932483685908261E-01,  1.115191405872869E-02,  3.385642926583842E-03,  3.470236629765140E-03,  7.988466116108175E-03,  1.383160031304165E+00,  1.944287040353019E-03,
2458318.666666667, A.D. 2018-Jul-19 04:00:00.0000,  4.553259732063419E-01, -1.209378912137496E+00,  4.933929138978208E-01,  1.114979362250432E-02,  3.391277946664439E-03,  3.467938061049351E-03,  7.988933748960717E-03,  1.383240999422646E+00,  1.942182645398270E-03,
2458318.708333333, A.D. 2018-Jul-19 05:00:00.0000,  4.557905037337464E-01, -1.209237491522062E+00,  4.935373634255011E-01,  1.114767139425881E-02,  3.396911319699019E-03,  3.465639222658593E-03,  7.989400875396836E-03,  1.383321879857839E+00,  1.940078242601417E-03,
2458318.750000000, A.D. 2018-Jul-19 06:00:00.0000,  4.562549457976521E-01, -1.209095836217057E+00,  4.936817171626328E-01,  1.114554737467249E-02,  3.402543046127515E-03,  3.463340114743662E-03,  7.989867495414643E-03,  1.383402672609421E+00,  1.937973832016800E-03,
2458318.791666667, A.D. 2018-Jul-19 07:00:00.0000,  4.567192993234313E-01, -1.208953946291082E+00,  4.938259750979881E-01,  1.114342156442462E-02,  3.408173126389483E-03,  3.461040737455035E-03,  7.990333609012270E-03,  1.383483377677067E+00,  1.935869413698586E-03,
2458318.833333333, A.D. 2018-Jul-19 08:00:00.0000,  4.571835642364924E-01, -1.208811821812716E+00,  4.939701372203478E-01,  1.114129396419337E-02,  3.413801560924195E-03,  3.458741090942838E-03,  7.990799216187866E-03,  1.383563995060456E+00,  1.933764987700739E-03,
2458318.875000000, A.D. 2018-Jul-19 09:00:00.0000,  4.576477404622644E-01, -1.208669462850522E+00,  4.941142035184967E-01,  1.113916457465589E-02,  3.419428350170454E-03,  3.456441175356919E-03,  7.991264316939589E-03,  1.383644524759269E+00,  1.931660554077088E-03,
2458318.916666667, A.D. 2018-Jul-19 10:00:00.0000,  4.581118279262041E-01, -1.208526869473047E+00,  4.942581739812257E-01,  1.113703339648826E-02,  3.425053494566684E-03,  3.454140990846810E-03,  7.991728911265608E-03,  1.383724966773190E+00,  1.929556112881290E-03,
2458318.958333333, A.D. 2018-Jul-19 11:00:00.0000,  4.585758265538048E-01, -1.208384041748814E+00,  4.944020485973342E-01,  1.113490043036546E-02,  3.430676994551022E-03,  3.451840537561687E-03,  7.992192999164109E-03,  1.383805321101905E+00,  1.927451664166801E-03,
2458319.000000000, A.D. 2018-Jul-19 12:00:00.0000,  4.590397362705796E-01, -1.208240979746333E+00,  4.945458273556254E-01,  1.113276567696148E-02,  3.436298850561138E-03,  3.449539815650458E-03,  7.992656580633289E-03,  1.383885587745101E+00,  1.925347207986942E-03,
2458319.041666667, A.D. 2018-Jul-19 13:00:00.0000,  4.595035570020701E-01, -1.208097683534095E+00,  4.946895102449091E-01,  1.113062913694922E-02,  3.441919063034319E-03,  3.447238825261708E-03,  7.993119655671356E-03,  1.383965766702467E+00,  1.923242744394864E-03,
2458319.083333333, A.D. 2018-Jul-19 14:00:00.0000,  4.599672886738532E-01, -1.207954153180568E+00,  4.948330972540036E-01,  1.112849081100051E-02,  3.447537632407569E-03,  3.444937566543678E-03,  7.993582224276536E-03,  1.384045857973698E+00,  1.921138273443521E-03,
2458319.125000000, A.D. 2018-Jul-19 15:00:00.0000,  4.604309312115264E-01, -1.207810388754208E+00,  4.949765883717303E-01,  1.112635069978615E-02,  3.453154559117419E-03,  3.442636039644329E-03,  7.994044286447063E-03,  1.384125861558486E+00,  1.919033795185726E-03,
2458319.166666667, A.D. 2018-Jul-19 16:00:00.0000,  4.608944845407151E-01, -1.207666390323451E+00,  4.951199835869176E-01,  1.112420880397589E-02,  3.458769843600024E-03,  3.440334244711312E-03,  7.994505842181180E-03,  1.384205777456529E+00,  1.916929309674126E-03,
2458319.208333333, A.D. 2018-Jul-19 17:00:00.0000,  4.613579485870802E-01, -1.207522157956711E+00,  4.952632828884021E-01,  1.112206512423840E-02,  3.464383486291249E-03,  3.438032181891926E-03,  7.994966891477159E-03,  1.384285605667526E+00,  1.914824816961171E-03,
2458319.250000000, A.D. 2018-Jul-19 18:00:00.0000,  4.618213232763025E-01, -1.207377691722389E+00,  4.954064862650238E-01,  1.111991966124131E-02,  3.469995487626487E-03,  3.435729851333198E-03,  7.995427434333265E-03,  1.384365346191177E+00,  1.912720317099173E-03,
2458319.291666667, A.D. 2018-Jul-19 19:00:00.0000,  4.622846085340912E-01, -1.207232991688867E+00,  4.955495937056297E-01,  1.111777241565124E-02,  3.475605848040755E-03,  3.433427253181843E-03,  7.995887470747781E-03,  1.384444999027185E+00,  1.910615810140281E-03,
2458319.333333333, A.D. 2018-Jul-19 20:00:00.0000,  4.627478042861903E-01, -1.207088057924504E+00,  4.956926051990741E-01,  1.111562338813367E-02,  3.481214567968768E-03,  3.431124387584219E-03,  7.996347000719013E-03,  1.384524564175257E+00,  1.908511296136445E-03,
2458319.375000000, A.D. 2018-Jul-19 21:00:00.0000,  4.632109104583642E-01, -1.206942890497647E+00,  4.958355207342163E-01,  1.111347257935313E-02,  3.486821647844804E-03,  3.428821254686440E-03,  7.996806024245271E-03,  1.384604041635100E+00,  1.906406775139472E-03,
2458319.416666667, A.D. 2018-Jul-19 22:00:00.0000,  4.636739269764050E-01, -1.206797489476623E+00,  4.959783402999206E-01,  1.111131998997305E-02,  3.492427088102725E-03,  3.426517854634276E-03,  7.997264541324873E-03,  1.384683431406422E+00,  1.904302247201018E-03,
2458319.458333333, A.D. 2018-Jul-19 23:00:00.0000,  4.641368537661398E-01, -1.206651854929738E+00,  4.961210638850605E-01,  1.110916562065582E-02,  3.498030889176120E-03,  3.424214187573167E-03,  7.997722551956160E-03,  1.384762733488938E+00,  1.902197712372531E-03,
2458319.500000000, A.D. 2018-Jul-20 00:00:00.0000,  4.645996907534158E-01, -1.206505986925285E+00,  4.962636914785125E-01,  1.110700947206278E-02,  3.503633051498100E-03,  3.421910253648279E-03,  7.998180056137479E-03,  1.384841947882359E+00,  1.900093170705327E-03,
2458319.541666667, A.D. 2018-Jul-20 01:00:00.0000,  4.650624378641079E-01, -1.206359885531535E+00,  4.964062230691598E-01,  1.110485154485425E-02,  3.509233575501402E-03,  3.419606053004466E-03,  7.998637053867184E-03,  1.384921074586402E+00,  1.897988622250565E-03,
2458319.583333333, A.D. 2018-Jul-20 02:00:00.0000,  4.655250950241256E-01, -1.206213550816742E+00,  4.965486586458935E-01,  1.110269183968947E-02,  3.514832461618467E-03,  3.417301585786238E-03,  7.999093545143658E-03,  1.385000113600786E+00,  1.895884067059195E-03,
2458319.625000000, A.D. 2018-Jul-20 03:00:00.0000,  4.659876621593990E-01, -1.206066982849142E+00,  4.966909981976088E-01,  1.110053035722665E-02,  3.520429710281269E-03,  3.414996852137838E-03,  7.999549529965283E-03,  1.385079064925231E+00,  1.893779505182044E-03,
2458319.666666667, A.D. 2018-Jul-20 04:00:00.0000,  4.664501391958848E-01, -1.205920181696955E+00,  4.968332417132064E-01,  1.109836709812300E-02,  3.526025321921396E-03,  3.412691852203197E-03,  8.000005008330448E-03,  1.385157928559459E+00,  1.891674936669774E-03,
2458319.708333333, A.D. 2018-Jul-20 05:00:00.0000,  4.669125260595752E-01, -1.205773147428379E+00,  4.969753891815957E-01,  1.109620206303461E-02,  3.531619296970150E-03,  3.410386586125903E-03,  8.000459980237575E-03,  1.385236704503195E+00,  1.889570361572843E-03,
2458319.750000000, A.D. 2018-Jul-20 06:00:00.0000,  4.673748226764820E-01, -1.205625880111598E+00,  4.971174405916897E-01,  1.109403525261660E-02,  3.537211635858356E-03,  3.408081054049275E-03,  8.000914445685079E-03,  1.385315392756166E+00,  1.887465779941592E-03,
2458319.791666667, A.D. 2018-Jul-20 07:00:00.0000,  4.678370289726442E-01, -1.205478379814776E+00,  4.972593959324070E-01,  1.109186666752302E-02,  3.542802339016460E-03,  3.405775256116328E-03,  8.001368404671388E-03,  1.385393993318100E+00,  1.885361191826189E-03,
2458319.833333333, A.D. 2018-Jul-20 08:00:00.0000,  4.682991448741356E-01, -1.205330646606060E+00,  4.974012551926752E-01,  1.108969630840688E-02,  3.548391406874616E-03,  3.403469192469728E-03,  8.001821857194957E-03,  1.385472506188729E+00,  1.883256597276606E-03,
2458319.875000000, A.D. 2018-Jul-20 09:00:00.0000,  4.687611703070497E-01, -1.205182680553576E+00,  4.975430183614249E-01,  1.108752417592015E-02,  3.553978839862506E-03,  3.401162863251879E-03,  8.002274803254243E-03,  1.385550931367785E+00,  1.881151996342689E-03,
2458319.916666667, A.D. 2018-Jul-20 10:00:00.0000,  4.692231051975070E-01, -1.205034481725438E+00,  4.976846854275928E-01,  1.108535027071381E-02,  3.559564638409425E-03,  3.398856268604878E-03,  8.002727242847705E-03,  1.385629268855002E+00,  1.879047389074124E-03,
2458319.958333333, A.D. 2018-Jul-20 11:00:00.0000,  4.696849494716628E-01, -1.204886050189737E+00,  4.978262563801238E-01,  1.108317459343772E-02,  3.565148802944385E-03,  3.396549408670480E-03,  8.003179175973839E-03,  1.385707518650120E+00,  1.876942775520393E-03,
2458320.000000000, A.D. 2018-Jul-20 12:00:00.0000,  4.701467030556921E-01, -1.204737386014548E+00,  4.979677312079667E-01,  1.108099714474078E-02,  3.570731333895914E-03,  3.394242283590171E-03,  8.003630602631132E-03,  1.385785680752876E+00,  1.874838155730861E-03,
2458320.041666667, A.D. 2018-Jul-20 13:00:00.0000,  4.706083658757964E-01, -1.204588489267929E+00,  4.981091099000755E-01,  1.107881792527084E-02,  3.576312231692164E-03,  3.391934893505136E-03,  8.004081522818085E-03,  1.385863755163012E+00,  1.872733529754723E-03,
2458320.083333333, A.D. 2018-Jul-20 14:00:00.0000,  4.710699378582121E-01, -1.204439360017917E+00,  4.982503924454131E-01,  1.107663693567468E-02,  3.581891496760995E-03,  3.389627238556222E-03,  8.004531936533223E-03,  1.385941741880270E+00,  1.870628897640984E-03,
2458320.125000000, A.D. 2018-Jul-20 15:00:00.0000,  4.715314189291949E-01, -1.204289998332536E+00,  4.983915788329456E-01,  1.107445417659809E-02,  3.587469129529786E-03,  3.387319318884004E-03,  8.004981843775068E-03,  1.386019640904397E+00,  1.868524259438520E-03,
2458320.166666667, A.D. 2018-Jul-20 16:00:00.0000,  4.719928090150272E-01, -1.204140404279788E+00,  4.985326690516451E-01,  1.107226964868583E-02,  3.593045130425539E-03,  3.385011134628758E-03,  8.005431244542163E-03,  1.386097452235139E+00,  1.866419615196047E-03,
2458320.208333333, A.D. 2018-Jul-20 17:00:00.0000,  4.724541080420263E-01, -1.203990577927659E+00,  4.986736630904915E-01,  1.107008335258158E-02,  3.598619499874961E-03,  3.382702685930422E-03,  8.005880138833063E-03,  1.386175175872247E+00,  1.864314964962087E-03,
2458320.250000000, A.D. 2018-Jul-20 18:00:00.0000,  4.729153159365280E-01, -1.203840519344118E+00,  4.988145609384689E-01,  1.106789528892806E-02,  3.604192238304284E-03,  3.380393972928667E-03,  8.006328526646331E-03,  1.386252811815471E+00,  1.862210308785039E-03,
2458320.291666667, A.D. 2018-Jul-20 19:00:00.0000,  4.733764326248958E-01, -1.203690228597115E+00,  4.989553625845665E-01,  1.106570545836692E-02,  3.609763346139356E-03,  3.378084995762865E-03,  8.006776407980537E-03,  1.386330360064564E+00,  1.860105646713135E-03,
2458320.333333333, A.D. 2018-Jul-20 20:00:00.0000,  4.738374580335264E-01, -1.203539705754581E+00,  4.990960680177819E-01,  1.106351386153879E-02,  3.615332823805731E-03,  3.375775754572049E-03,  8.007223782834276E-03,  1.386407820619282E+00,  1.858000978794420E-03,
2458320.375000000, A.D. 2018-Jul-20 21:00:00.0000,  4.742983920888364E-01, -1.203388950884433E+00,  4.992366772271163E-01,  1.106132049908328E-02,  3.620900671728489E-03,  3.373466249494985E-03,  8.007670651206146E-03,  1.386485193479383E+00,  1.855896305076813E-03,
2458320.416666667, A.D. 2018-Jul-20 22:00:00.0000,  4.747592347172688E-01, -1.203237964054567E+00,  4.993771902015764E-01,  1.105912537163897E-02,  3.626466890332325E-03,  3.371156480670148E-03,  8.008117013094750E-03,  1.386562478644625E+00,  1.853791625608074E-03,
2458320.458333333, A.D. 2018-Jul-20 23:00:00.0000,  4.752199858453005E-01, -1.203086745332862E+00,  4.995176069301772E-01,  1.105692847984342E-02,  3.632031480041637E-03,  3.368846448235668E-03,  8.008562868498718E-03,  1.386639676114771E+00,  1.851686940435771E-03,
2458320.500000000, A.D. 2018-Jul-21 00:00:00.0000,  4.756806453994279E-01, -1.202935294787181E+00,  4.996579274019372E-01,  1.105472982433315E-02,  3.637594441280352E-03,  3.366536152329417E-03,  8.009008217416678E-03,  1.386716785889583E+00,  1.849582249607343E-03,
2458320.541666667, A.D. 2018-Jul-21 01:00:00.0000,  4.761412133061736E-01, -1.202783612485367E+00,  4.997981516058804E-01,  1.105252940574371E-02,  3.643155774472009E-03,  3.364225593088967E-03,  8.009453059847276E-03,  1.386793807968827E+00,  1.847477553170081E-03,
2458320.583333333, A.D. 2018-Jul-21 02:00:00.0000,  4.766016894920940E-01, -1.202631698495247E+00,  4.999382795310388E-01,  1.105032722470956E-02,  3.648715480039852E-03,  3.361914770651554E-03,  8.009897395789169E-03,  1.386870742352270E+00,  1.845372851171076E-03,
2458320.625000000, A.D. 2018-Jul-21 03:00:00.0000,  4.770620738837648E-01, -1.202479552884630E+00,  5.000783111664482E-01,  1.104812328186417E-02,  3.654273558406650E-03,  3.359603685154154E-03,  8.010341225241024E-03,  1.386947589039682E+00,  1.843268143657296E-03,
2458320.666666667, A.D. 2018-Jul-21 04:00:00.0000,  4.775223664077877E-01, -1.202327175721308E+00,  5.002182465011498E-01,  1.104591757784002E-02,  3.659830009994786E-03,  3.357292336733448E-03,  8.010784548201519E-03,  1.387024348030832E+00,  1.841163430675561E-03,
2458320.708333333, A.D. 2018-Jul-21 05:00:00.0000,  4.779825669907986E-01, -1.202174567073052E+00,  5.003580855241926E-01,  1.104371011326851E-02,  3.665384835226346E-03,  3.354980725525777E-03,  8.011227364669343E-03,  1.387101019325496E+00,  1.839058712272491E-03,
2458320.750000000, A.D. 2018-Jul-21 06:00:00.0000,  4.784426755594518E-01, -1.202021727007621E+00,  5.004978282246295E-01,  1.104150088878007E-02,  3.670938034522943E-03,  3.352668851667227E-03,  8.011669674643198E-03,  1.387177602923447E+00,  1.836953988494585E-03,
2458320.791666667, A.D. 2018-Jul-21 07:00:00.0000,  4.789026920404282E-01, -1.201868655592752E+00,  5.006374745915185E-01,  1.103928990500412E-02,  3.676489608305798E-03,  3.350356715293586E-03,  8.012111478121793E-03,  1.387254098824463E+00,  1.834849259388191E-03,
2458320.833333333, A.D. 2018-Jul-21 08:00:00.0000,  4.793626163604422E-01, -1.201715352896166E+00,  5.007770246139261E-01,  1.103707716256900E-02,  3.682039556995842E-03,  3.348044316540309E-03,  8.012552775103857E-03,  1.387330507028322E+00,  1.832744524999458E-03,
2458320.875000000, A.D. 2018-Jul-21 09:00:00.0000,  4.798224484462268E-01, -1.201561818985567E+00,  5.009164782809218E-01,  1.103486266210211E-02,  3.687587881013525E-03,  3.345731655542593E-03,  8.012993565588121E-03,  1.387406827534807E+00,  1.830639785374425E-03,
2458320.916666667, A.D. 2018-Jul-21 10:00:00.0000,  4.802821882245414E-01, -1.201408053928641E+00,  5.010558355815806E-01,  1.103264640422980E-02,  3.693134580778911E-03,  3.343418732435341E-03,  8.013433849573332E-03,  1.387483060343698E+00,  1.828535040558967E-03,
2458320.958333333, A.D. 2018-Jul-21 11:00:00.0000,  4.807418356221788E-01, -1.201254057793056E+00,  5.011950965049859E-01,  1.103042838957740E-02,  3.698679656711770E-03,  3.341105547353122E-03,  8.013873627058245E-03,  1.387559205454782E+00,  1.826430290598774E-03,
2458321.000000000, A.D. 2018-Jul-21 12:00:00.0000,  4.812013905659502E-01, -1.201099830646462E+00,  5.013342610402240E-01,  1.102820861876924E-02,  3.704223109231389E-03,  3.338792100430247E-03,  8.014312898041628E-03,  1.387635262867844E+00,  1.824325535539416E-03,
2458321.041666667, A.D. 2018-Jul-21 13:00:00.0000,  4.816608529826930E-01, -1.200945372556495E+00,  5.014733291763868E-01,  1.102598709242866E-02,  3.709764938756673E-03,  3.336478391800738E-03,  8.014751662522256E-03,  1.387711232582673E+00,  1.822220775426304E-03,
2458321.083333333, A.D. 2018-Jul-21 14:00:00.0000,  4.821202227992780E-01, -1.200790683590768E+00,  5.016123009025742E-01,  1.102376381117795E-02,  3.715305145706225E-03,  3.334164421598281E-03,  8.015189920498928E-03,  1.387787114599060E+00,  1.820116010304667E-03,
2458321.125000000, A.D. 2018-Jul-21 15:00:00.0000,  4.825794999425943E-01, -1.200635763816882E+00,  5.017511762078893E-01,  1.102153877563840E-02,  3.720843730498175E-03,  3.331850189956308E-03,  8.015627671970432E-03,  1.387862908916797E+00,  1.818011240219607E-03,
2458321.166666667, A.D. 2018-Jul-21 16:00:00.0000,  4.830386843395571E-01, -1.200480613302418E+00,  5.018899550814410E-01,  1.101931198643033E-02,  3.726380693550261E-03,  3.329535697007962E-03,  8.016064916935585E-03,  1.387938615535677E+00,  1.815906465216081E-03,
2458321.208333333, A.D. 2018-Jul-21 17:00:00.0000,  4.834977759171147E-01, -1.200325232114938E+00,  5.020286375123457E-01,  1.101708344417300E-02,  3.731916035279917E-03,  3.327220942886043E-03,  8.016501655393211E-03,  1.388014234455497E+00,  1.813801685338860E-03,
2458321.250000000, A.D. 2018-Jul-21 18:00:00.0000,  4.839567746022339E-01, -1.200169620321990E+00,  5.021672234897232E-01,  1.101485314948468E-02,  3.737449756104122E-03,  3.324905927723120E-03,  8.016937887342137E-03,  1.388089765676055E+00,  1.811696900632575E-03,
2458321.291666667, A.D. 2018-Jul-21 19:00:00.0000,  4.844156803219068E-01, -1.200013777991104E+00,  5.023057130026987E-01,  1.101262110298266E-02,  3.742981856439443E-03,  3.322590651651451E-03,  8.017373612781209E-03,  1.388165209197150E+00,  1.809592111141727E-03,
2458321.333333333, A.D. 2018-Jul-21 20:00:00.0000,  4.848744930031594E-01, -1.199857705189788E+00,  5.024441060404053E-01,  1.101038730528319E-02,  3.748512336702156E-03,  3.320275114802970E-03,  8.017808831709284E-03,  1.388240565018584E+00,  1.807487316910626E-03,
2458321.375000000, A.D. 2018-Jul-21 21:00:00.0000,  4.853332125730352E-01, -1.199701401985539E+00,  5.025824025919793E-01,  1.100815175700153E-02,  3.754041197308058E-03,  3.317959317309362E-03,  8.018243544125224E-03,  1.388315833140161E+00,  1.805382517983460E-03,
2458321.416666667, A.D. 2018-Jul-21 22:00:00.0000,  4.857918389586036E-01, -1.199544868445835E+00,  5.027206026465626E-01,  1.100591445875196E-02,  3.759568438672558E-03,  3.315643259302018E-03,  8.018677750027898E-03,  1.388391013561685E+00,  1.803277714404265E-03,
2458321.458333333, A.D. 2018-Jul-21 23:00:00.0000,  4.862503720869671E-01, -1.199388104638135E+00,  5.028587061933046E-01,  1.100367541114770E-02,  3.765094061210764E-03,  3.313326940912001E-03,  8.019111449416205E-03,  1.388466106282964E+00,  1.801172906216890E-03,
2458321.500000000, A.D. 2018-Jul-22 00:00:00.0000,  4.867088118852462E-01, -1.199231110629879E+00,  5.029967132213577E-01,  1.100143461480103E-02,  3.770618065337307E-03,  3.311010362270125E-03,  8.019544642289029E-03,  1.388541111303806E+00,  1.799068093465077E-03,
2458321.541666667, A.D. 2018-Jul-22 01:00:00.0000,  4.871671582805868E-01, -1.199073886488495E+00,  5.031346237198806E-01,  1.099919207032321E-02,  3.776140451466426E-03,  3.308693523506911E-03,  8.019977328645284E-03,  1.388616028624023E+00,  1.796963276192403E-03,
2458321.583333333, A.D. 2018-Jul-22 02:00:00.0000,  4.876254112001678E-01, -1.198916432281390E+00,  5.032724376780389E-01,  1.099694777832447E-02,  3.781661220012063E-03,  3.306376424752559E-03,  8.020409508483884E-03,  1.388690858243427E+00,  1.794858454442271E-03,
2458321.625000000, A.D. 2018-Jul-22 03:00:00.0000,  4.880835705711861E-01, -1.198758748075954E+00,  5.034101550850013E-01,  1.099470173941407E-02,  3.787180371387678E-03,  3.304059066137013E-03,  8.020841181803759E-03,  1.388765600161832E+00,  1.792753628257962E-03,
2458321.666666667, A.D. 2018-Jul-22 04:00:00.0000,  4.885416363208639E-01, -1.198600833939563E+00,  5.035477759299426E-01,  1.099245395420030E-02,  3.792697906006341E-03,  3.301741447789933E-03,  8.021272348603841E-03,  1.388840254379053E+00,  1.790648797682610E-03,
